order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO62685,295,5874,2013-07-23,2013-07-30,2013-08-04,5,1,5
SO62686,134,9402,2013-07-23,2013-07-30,2013-08-04,1120,1,1120
SO62686,286,9402,2013-07-23,2013-07-30,2013-08-04,25,1,25
SO62686,290,9402,2013-07-23,2013-07-30,2013-08-04,4,1,4
SO62686,244,9402,2013-07-23,2013-07-30,2013-08-04,35,1,35
SO62687,136,6562,2013-07-23,2013-07-30,2013-08-04,1701,1,1701
SO62687,246,6562,2013-07-23,2013-07-30,2013-08-04,35,1,35
SO62688,133,13055,2013-07-23,2013-07-30,2013-08-04,1120,1,1120
SO62688,275,13055,2013-07-23,2013-07-30,2013-08-04,54,1,54
SO62689,126,15993,2013-07-23,2013-07-30,2013-08-04,540,1,540
SO62689,246,15993,2013-07-23,2013-07-30,2013-08-04,35,1,35
SO62689,166,15993,2013-07-23,2013-07-30,2013-08-04,9,1,9
SO62690,126,11472,2013-07-23,2013-07-30,2013-08-04,540,1,540
SO62690,285,11472,2013-07-23,2013-07-30,2013-08-04,21,1,21
SO62691,159,899,2013-07-23,2013-07-30,2013-08-04,2384,1,2384
SO62692,119,3349,2013-07-23,2013-07-30,2013-08-04,769,1,769
SO62692,273,3349,2013-07-23,2013-07-30,2013-08-04,70,1,70
SO62692,233,3349,2013-07-23,2013-07-30,2013-08-04,24,1,24
SO62692,276,3349,2013-07-23,2013-07-30,2013-08-04,54,1,54
SO62693,160,894,2013-07-23,2013-07-30,2013-08-04,2384,1,2384
SO62693,279,894,2013-07-23,2013-07-30,2013-08-04,9,1,9
SO62693,246,894,2013-07-23,2013-07-30,2013-08-04,35,1,35
SO62694,129,12326,2013-07-23,2013-07-30,2013-08-04,540,1,540
SO62694,105,12326,2013-07-23,2013-07-30,2013-08-04,9,1,9
SO62694,295,12326,2013-07-23,2013-07-30,2013-08-04,5,1,5
SO62695,245,772,2013-07-24,2013-07-31,2013-08-05,35,1,35
SO62695,234,772,2013-07-24,2013-07-31,2013-08-05,24,1,24
SO62696,282,2045,2013-07-24,2013-07-31,2013-08-05,25,1,25
SO62697,174,8105,2013-07-24,2013-07-31,2013-08-05,22,1,22
SO62697,279,8105,2013-07-24,2013-07-31,2013-08-05,9,1,9
SO62698,295,18339,2013-07-24,2013-07-31,2013-08-05,5,1,5
SO62698,245,18339,2013-07-24,2013-07-31,2013-08-05,35,1,35
SO62699,295,12346,2013-07-24,2013-07-31,2013-08-05,5,1,5
SO62700,104,115,2013-07-24,2013-07-31,2013-08-05,10,1,10
SO62700,295,115,2013-07-24,2013-07-31,2013-08-05,5,1,5
SO62700,246,115,2013-07-24,2013-07-31,2013-08-05,35,1,35
SO62701,112,6890,2013-07-24,2013-07-31,2013-08-05,565,1,565
SO62701,244,6890,2013-07-24,2013-07-31,2013-08-05,35,1,35
SO62702,142,2406,2013-07-24,2013-07-31,2013-08-05,2443,1,2443
SO62702,105,2406,2013-07-24,2013-07-31,2013-08-05,9,1,9
SO62702,295,2406,2013-07-24,2013-07-31,2013-08-05,5,1,5
SO62703,122,4694,2013-07-24,2013-07-31,2013-08-05,2295,1,2295
SO62704,277,721,2013-07-24,2013-07-31,2013-08-05,54,1,54
SO62705,290,158,2013-07-24,2013-07-31,2013-08-05,4,1,4
SO62705,259,158,2013-07-24,2013-07-31,2013-08-05,2,1,2
SO62706,290,18201,2013-07-24,2013-07-31,2013-08-05,4,1,4
SO62706,259,18201,2013-07-24,2013-07-31,2013-08-05,2,1,2
SO62707,291,17009,2013-07-24,2013-07-31,2013-08-05,5,1,5
SO62707,259,17009,2013-07-24,2013-07-31,2013-08-05,2,1,2
SO62708,282,14932,2013-07-24,2013-07-31,2013-08-05,25,1,25
SO62708,259,14932,2013-07-24,2013-07-31,2013-08-05,2,1,2
SO62709,290,16431,2013-07-24,2013-07-31,2013-08-05,4,1,4
SO62709,285,16431,2013-07-24,2013-07-31,2013-08-05,21,1,21
SO62709,168,16431,2013-07-24,2013-07-31,2013-08-05,8,1,8
SO62710,283,501,2013-07-24,2013-07-31,2013-08-05,30,1,30
SO62711,295,10805,2013-07-24,2013-07-31,2013-08-05,5,1,5
SO62711,104,10805,2013-07-24,2013-07-31,2013-08-05,10,1,10
SO62712,283,11862,2013-07-24,2013-07-31,2013-08-05,30,1,30
SO62712,289,11862,2013-07-24,2013-07-31,2013-08-05,5,1,5
SO62712,246,11862,2013-07-24,2013-07-31,2013-08-05,35,1,35
SO62713,272,8889,2013-07-24,2013-07-31,2013-08-05,70,1,70
SO62713,249,8889,2013-07-24,2013-07-31,2013-08-05,50,1,50
SO62714,272,9108,2013-07-24,2013-07-31,2013-08-05,70,1,70
SO62715,295,2424,2013-07-24,2013-07-31,2013-08-05,5,1,5
SO62715,168,2424,2013-07-24,2013-07-31,2013-08-05,8,1,8
SO62716,166,7664,2013-07-24,2013-07-31,2013-08-05,9,1,9
SO62716,295,7664,2013-07-24,2013-07-31,2013-08-05,5,1,5
SO62717,295,18268,2013-07-24,2013-07-31,2013-08-05,5,1,5
SO62718,289,5653,2013-07-24,2013-07-31,2013-08-05,5,1,5
SO62718,246,5653,2013-07-24,2013-07-31,2013-08-05,35,1,35
SO62718,279,5653,2013-07-24,2013-07-31,2013-08-05,9,1,9
SO62719,289,3564,2013-07-24,2013-07-31,2013-08-05,5,1,5
SO62719,245,3564,2013-07-24,2013-07-31,2013-08-05,35,1,35
SO62720,174,2875,2013-07-24,2013-07-31,2013-08-05,22,1,22
SO62720,247,2875,2013-07-24,2013-07-31,2013-08-05,55,1,55
SO62721,174,2382,2013-07-24,2013-07-31,2013-08-05,22,1,22
SO62721,248,2382,2013-07-24,2013-07-31,2013-08-05,50,1,50
SO62722,286,9725,2013-07-24,2013-07-31,2013-08-05,25,1,25
SO62723,282,6992,2013-07-24,2013-07-31,2013-08-05,25,1,25
SO62723,289,6992,2013-07-24,2013-07-31,2013-08-05,5,1,5
SO62723,244,6992,2013-07-24,2013-07-31,2013-08-05,35,1,35
SO62723,166,6992,2013-07-24,2013-07-31,2013-08-05,9,1,9
SO62724,274,17723,2013-07-24,2013-07-31,2013-08-05,70,1,70
SO62724,251,17723,2013-07-24,2013-07-31,2013-08-05,50,1,50
SO62725,290,12627,2013-07-24,2013-07-31,2013-08-05,4,1,4
SO62725,244,12627,2013-07-24,2013-07-31,2013-08-05,35,1,35
SO62726,285,16823,2013-07-24,2013-07-31,2013-08-05,21,1,21
SO62726,290,16823,2013-07-24,2013-07-31,2013-08-05,4,1,4
SO62726,280,16823,2013-07-24,2013-07-31,2013-08-05,9,1,9
SO62727,290,10848,2013-07-24,2013-07-31,2013-08-05,4,1,4
SO62727,286,10848,2013-07-24,2013-07-31,2013-08-05,25,1,25
SO62727,281,10848,2013-07-24,2013-07-31,2013-08-05,159,1,159
SO62728,290,16786,2013-07-24,2013-07-31,2013-08-05,4,1,4
SO62728,246,16786,2013-07-24,2013-07-31,2013-08-05,35,1,35
SO62729,290,13129,2013-07-24,2013-07-31,2013-08-05,4,1,4
SO62729,247,13129,2013-07-24,2013-07-31,2013-08-05,55,1,55
SO62729,246,13129,2013-07-24,2013-07-31,2013-08-05,35,1,35
SO62730,291,15894,2013-07-24,2013-07-31,2013-08-05,5,1,5
SO62730,247,15894,2013-07-24,2013-07-31,2013-08-05,55,1,55
SO62731,284,659,2013-07-24,2013-07-31,2013-08-05,35,1,35
SO62731,289,659,2013-07-24,2013-07-31,2013-08-05,5,1,5
SO62731,280,659,2013-07-24,2013-07-31,2013-08-05,9,1,9
SO62732,284,643,2013-07-24,2013-07-31,2013-08-05,35,1,35
SO62732,289,643,2013-07-24,2013-07-31,2013-08-05,5,1,5
SO62732,244,643,2013-07-24,2013-07-31,2013-08-05,35,1,35
SO62733,166,1516,2013-07-24,2013-07-31,2013-08-05,9,1,9
SO62734,295,1747,2013-07-24,2013-07-31,2013-08-05,5,1,5
SO62734,104,1747,2013-07-24,2013-07-31,2013-08-05,10,1,10
SO62734,276,1747,2013-07-24,2013-07-31,2013-08-05,54,1,54
SO62735,123,3454,2013-07-24,2013-07-31,2013-08-05,2320,1,2320
SO62735,174,3454,2013-07-24,2013-07-31,2013-08-05,22,1,22
SO62735,248,3454,2013-07-24,2013-07-31,2013-08-05,50,1,50
SO62735,280,3454,2013-07-24,2013-07-31,2013-08-05,9,1,9
SO62736,120,3474,2013-07-24,2013-07-31,2013-08-05,2295,1,2295
SO62736,247,3474,2013-07-24,2013-07-31,2013-08-05,55,1,55
SO62736,292,3474,2013-07-24,2013-07-31,2013-08-05,64,1,64
SO62737,160,344,2013-07-24,2013-07-31,2013-08-05,2384,1,2384
SO62737,105,344,2013-07-24,2013-07-31,2013-08-05,9,1,9
SO62737,295,344,2013-07-24,2013-07-31,2013-08-05,5,1,5
SO62737,166,344,2013-07-24,2013-07-31,2013-08-05,9,1,9
SO62737,245,344,2013-07-24,2013-07-31,2013-08-05,35,1,35
SO62738,137,9250,2013-07-24,2013-07-31,2013-08-05,1701,1,1701
SO62738,275,9250,2013-07-24,2013-07-31,2013-08-05,54,1,54
SO62739,124,31,2013-07-24,2013-07-31,2013-08-05,2320,1,2320
SO62740,165,2344,2013-07-24,2013-07-31,2013-08-05,2384,1,2384
SO62740,105,2344,2013-07-24,2013-07-31,2013-08-05,9,1,9
SO62740,168,2344,2013-07-24,2013-07-31,2013-08-05,8,1,8
SO62741,164,14925,2013-07-24,2013-07-31,2013-08-05,2384,1,2384
SO62741,245,14925,2013-07-24,2013-07-31,2013-08-05,35,1,35
SO62742,162,14977,2013-07-24,2013-07-31,2013-08-05,2384,1,2384
SO62743,128,11872,2013-07-24,2013-07-31,2013-08-05,540,1,540
SO62743,285,11872,2013-07-24,2013-07-31,2013-08-05,21,1,21
SO62744,128,11299,2013-07-24,2013-07-31,2013-08-05,540,1,540
SO62744,105,11299,2013-07-24,2013-07-31,2013-08-05,9,1,9
SO62744,295,11299,2013-07-24,2013-07-31,2013-08-05,5,1,5
SO62744,234,11299,2013-07-24,2013-07-31,2013-08-05,24,1,24
SO62745,126,5221,2013-07-24,2013-07-31,2013-08-05,540,1,540
SO62745,105,5221,2013-07-24,2013-07-31,2013-08-05,9,1,9
SO62745,295,5221,2013-07-24,2013-07-31,2013-08-05,5,1,5
SO62745,166,5221,2013-07-24,2013-07-31,2013-08-05,9,1,9
SO62746,130,8885,2013-07-24,2013-07-31,2013-08-05,1120,1,1120
SO62746,105,8885,2013-07-24,2013-07-31,2013-08-05,9,1,9
SO62746,295,8885,2013-07-24,2013-07-31,2013-08-05,5,1,5
SO62746,275,8885,2013-07-24,2013-07-31,2013-08-05,54,1,54
SO62747,132,9062,2013-07-24,2013-07-31,2013-08-05,1120,1,1120
SO62747,277,9062,2013-07-24,2013-07-31,2013-08-05,54,1,54
SO62748,127,15893,2013-07-24,2013-07-31,2013-08-05,540,1,540
SO62748,105,15893,2013-07-24,2013-07-31,2013-08-05,9,1,9
SO62748,295,15893,2013-07-24,2013-07-31,2013-08-05,5,1,5
SO62749,149,18082,2013-07-24,2013-07-31,2013-08-05,742,1,742
SO62750,163,98,2013-07-24,2013-07-31,2013-08-05,2384,1,2384
SO62750,246,98,2013-07-24,2013-07-31,2013-08-05,35,1,35
SO62751,246,933,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62751,166,933,2013-07-25,2013-08-01,2013-08-06,9,1,9
SO62751,248,933,2013-07-25,2013-08-01,2013-08-06,50,1,50
SO62752,286,4242,2013-07-25,2013-08-01,2013-08-06,25,1,25
SO62752,290,4242,2013-07-25,2013-08-01,2013-08-06,4,1,4
SO62753,290,3009,2013-07-25,2013-08-01,2013-08-06,4,1,4
SO62753,286,3009,2013-07-25,2013-08-01,2013-08-06,25,1,25
SO62754,283,5633,2013-07-25,2013-08-01,2013-08-06,30,1,30
SO62755,174,7706,2013-07-25,2013-08-01,2013-08-06,22,1,22
SO62755,245,7706,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62756,174,5710,2013-07-25,2013-08-01,2013-08-06,22,1,22
SO62756,275,5710,2013-07-25,2013-08-01,2013-08-06,54,1,54
SO62757,295,11857,2013-07-25,2013-08-01,2013-08-06,5,1,5
SO62758,166,3232,2013-07-25,2013-08-01,2013-08-06,9,1,9
SO62758,250,3232,2013-07-25,2013-08-01,2013-08-06,50,1,50
SO62759,168,459,2013-07-25,2013-08-01,2013-08-06,8,1,8
SO62760,259,7300,2013-07-25,2013-08-01,2013-08-06,2,1,2
SO62761,138,10061,2013-07-25,2013-08-01,2013-08-06,1701,1,1701
SO62761,234,10061,2013-07-25,2013-08-01,2013-08-06,24,1,24
SO62762,138,6828,2013-07-25,2013-08-01,2013-08-06,1701,1,1701
SO62762,277,6828,2013-07-25,2013-08-01,2013-08-06,54,1,54
SO62763,138,6831,2013-07-25,2013-08-01,2013-08-06,1701,1,1701
SO62763,249,6831,2013-07-25,2013-08-01,2013-08-06,50,1,50
SO62764,137,6929,2013-07-25,2013-08-01,2013-08-06,1701,1,1701
SO62764,245,6929,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62765,143,13866,2013-07-25,2013-08-01,2013-08-06,2443,1,2443
SO62765,246,13866,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62766,116,3142,2013-07-25,2013-08-01,2013-08-06,769,1,769
SO62766,283,3142,2013-07-25,2013-08-01,2013-08-06,30,1,30
SO62766,289,3142,2013-07-25,2013-08-01,2013-08-06,5,1,5
SO62766,245,3142,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62767,124,1874,2013-07-25,2013-08-01,2013-08-06,2320,1,2320
SO62767,244,1874,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62768,120,1379,2013-07-25,2013-08-01,2013-08-06,2295,1,2295
SO62769,121,1861,2013-07-25,2013-08-01,2013-08-06,2295,1,2295
SO62769,260,1861,2013-07-25,2013-08-01,2013-08-06,120,1,120
SO62770,290,175,2013-07-25,2013-08-01,2013-08-06,4,1,4
SO62770,259,175,2013-07-25,2013-08-01,2013-08-06,2,1,2
SO62771,290,18350,2013-07-25,2013-08-01,2013-08-06,4,1,4
SO62771,245,18350,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62772,291,18000,2013-07-25,2013-08-01,2013-08-06,5,1,5
SO62773,291,16036,2013-07-25,2013-08-01,2013-08-06,5,1,5
SO62773,259,16036,2013-07-25,2013-08-01,2013-08-06,2,1,2
SO62774,288,15801,2013-07-25,2013-08-01,2013-08-06,29,1,29
SO62774,291,15801,2013-07-25,2013-08-01,2013-08-06,5,1,5
SO62774,245,15801,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62775,282,332,2013-07-25,2013-08-01,2013-08-06,25,1,25
SO62775,259,332,2013-07-25,2013-08-01,2013-08-06,2,1,2
SO62775,168,332,2013-07-25,2013-08-01,2013-08-06,8,1,8
SO62776,282,15049,2013-07-25,2013-08-01,2013-08-06,25,1,25
SO62776,289,15049,2013-07-25,2013-08-01,2013-08-06,5,1,5
SO62776,259,15049,2013-07-25,2013-08-01,2013-08-06,2,1,2
SO62776,281,15049,2013-07-25,2013-08-01,2013-08-06,159,1,159
SO62777,287,13767,2013-07-25,2013-08-01,2013-08-06,33,1,33
SO62777,290,13767,2013-07-25,2013-08-01,2013-08-06,4,1,4
SO62777,244,13767,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62778,282,224,2013-07-25,2013-08-01,2013-08-06,25,1,25
SO62778,233,224,2013-07-25,2013-08-01,2013-08-06,24,1,24
SO62779,282,13746,2013-07-25,2013-08-01,2013-08-06,25,1,25
SO62779,289,13746,2013-07-25,2013-08-01,2013-08-06,5,1,5
SO62780,104,10637,2013-07-25,2013-08-01,2013-08-06,10,1,10
SO62780,295,10637,2013-07-25,2013-08-01,2013-08-06,5,1,5
SO62781,104,4537,2013-07-25,2013-08-01,2013-08-06,10,1,10
SO62781,295,4537,2013-07-25,2013-08-01,2013-08-06,5,1,5
SO62781,294,4537,2013-07-25,2013-08-01,2013-08-06,64,1,64
SO62782,295,14017,2013-07-25,2013-08-01,2013-08-06,5,1,5
SO62783,295,15271,2013-07-25,2013-08-01,2013-08-06,5,1,5
SO62784,295,14210,2013-07-25,2013-08-01,2013-08-06,5,1,5
SO62784,245,14210,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62784,249,14210,2013-07-25,2013-08-01,2013-08-06,50,1,50
SO62784,166,14210,2013-07-25,2013-08-01,2013-08-06,9,1,9
SO62785,295,15475,2013-07-25,2013-08-01,2013-08-06,5,1,5
SO62785,166,15475,2013-07-25,2013-08-01,2013-08-06,9,1,9
SO62786,174,3098,2013-07-25,2013-08-01,2013-08-06,22,1,22
SO62786,244,3098,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62787,284,5587,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62787,246,5587,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62788,234,4046,2013-07-25,2013-08-01,2013-08-06,24,1,24
SO62788,282,4046,2013-07-25,2013-08-01,2013-08-06,25,1,25
SO62789,290,4099,2013-07-25,2013-08-01,2013-08-06,4,1,4
SO62789,287,4099,2013-07-25,2013-08-01,2013-08-06,33,1,33
SO62789,259,4099,2013-07-25,2013-08-01,2013-08-06,2,1,2
SO62790,174,3153,2013-07-25,2013-08-01,2013-08-06,22,1,22
SO62790,250,3153,2013-07-25,2013-08-01,2013-08-06,50,1,50
SO62791,290,14314,2013-07-25,2013-08-01,2013-08-06,4,1,4
SO62792,290,14475,2013-07-25,2013-08-01,2013-08-06,4,1,4
SO62792,246,14475,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62793,290,11689,2013-07-25,2013-08-01,2013-08-06,4,1,4
SO62793,246,11689,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62794,285,11562,2013-07-25,2013-08-01,2013-08-06,21,1,21
SO62794,290,11562,2013-07-25,2013-08-01,2013-08-06,4,1,4
SO62795,234,673,2013-07-25,2013-08-01,2013-08-06,24,1,24
SO62795,284,673,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62796,284,647,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62796,235,647,2013-07-25,2013-08-01,2013-08-06,24,1,24
SO62797,284,2269,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62797,259,2269,2013-07-25,2013-08-01,2013-08-06,2,1,2
SO62798,284,825,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62798,289,825,2013-07-25,2013-08-01,2013-08-06,5,1,5
SO62799,284,3371,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62799,289,3371,2013-07-25,2013-08-01,2013-08-06,5,1,5
SO62799,244,3371,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62800,174,5381,2013-07-25,2013-08-01,2013-08-06,22,1,22
SO62800,250,5381,2013-07-25,2013-08-01,2013-08-06,50,1,50
SO62801,174,8663,2013-07-25,2013-08-01,2013-08-06,22,1,22
SO62801,278,8663,2013-07-25,2013-08-01,2013-08-06,54,1,54
SO62802,115,8738,2013-07-25,2013-08-01,2013-08-06,565,1,565
SO62802,174,8738,2013-07-25,2013-08-01,2013-08-06,22,1,22
SO62802,246,8738,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62803,109,11129,2013-07-25,2013-08-01,2013-08-06,540,1,540
SO62803,104,11129,2013-07-25,2013-08-01,2013-08-06,10,1,10
SO62803,166,11129,2013-07-25,2013-08-01,2013-08-06,9,1,9
SO62803,295,11129,2013-07-25,2013-08-01,2013-08-06,5,1,5
SO62804,123,1095,2013-07-25,2013-08-01,2013-08-06,2320,1,2320
SO62804,284,1095,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62804,289,1095,2013-07-25,2013-08-01,2013-08-06,5,1,5
SO62804,174,1095,2013-07-25,2013-08-01,2013-08-06,22,1,22
SO62804,259,1095,2013-07-25,2013-08-01,2013-08-06,2,1,2
SO62805,125,1076,2013-07-25,2013-08-01,2013-08-06,2320,1,2320
SO62805,284,1076,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62806,142,9248,2013-07-25,2013-08-01,2013-08-06,2443,1,2443
SO62806,245,9248,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62807,108,1253,2013-07-25,2013-08-01,2013-08-06,540,1,540
SO62807,104,1253,2013-07-25,2013-08-01,2013-08-06,10,1,10
SO62807,295,1253,2013-07-25,2013-08-01,2013-08-06,5,1,5
SO62807,166,1253,2013-07-25,2013-08-01,2013-08-06,9,1,9
SO62808,124,2959,2013-07-25,2013-08-01,2013-08-06,2320,1,2320
SO62808,292,2959,2013-07-25,2013-08-01,2013-08-06,64,1,64
SO62808,174,2959,2013-07-25,2013-08-01,2013-08-06,22,1,22
SO62809,125,2644,2013-07-25,2013-08-01,2013-08-06,2320,1,2320
SO62809,104,2644,2013-07-25,2013-08-01,2013-08-06,10,1,10
SO62809,295,2644,2013-07-25,2013-08-01,2013-08-06,5,1,5
SO62810,129,11791,2013-07-25,2013-08-01,2013-08-06,540,1,540
SO62810,244,11791,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62811,135,9685,2013-07-25,2013-08-01,2013-08-06,1701,1,1701
SO62811,286,9685,2013-07-25,2013-08-01,2013-08-06,25,1,25
SO62811,290,9685,2013-07-25,2013-08-01,2013-08-06,4,1,4
SO62812,132,13070,2013-07-25,2013-08-01,2013-08-06,1120,1,1120
SO62812,275,13070,2013-07-25,2013-08-01,2013-08-06,54,1,54
SO62813,128,481,2013-07-25,2013-08-01,2013-08-06,540,1,540
SO62813,105,481,2013-07-25,2013-08-01,2013-08-06,9,1,9
SO62813,295,481,2013-07-25,2013-08-01,2013-08-06,5,1,5
SO62814,127,11686,2013-07-25,2013-08-01,2013-08-06,540,1,540
SO62814,285,11686,2013-07-25,2013-08-01,2013-08-06,21,1,21
SO62814,290,11686,2013-07-25,2013-08-01,2013-08-06,4,1,4
SO62814,244,11686,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62815,160,896,2013-07-25,2013-08-01,2013-08-06,2384,1,2384
SO62815,244,896,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62816,144,3301,2013-07-25,2013-08-01,2013-08-06,742,1,742
SO62816,281,3301,2013-07-25,2013-08-01,2013-08-06,159,1,159
SO62817,144,18081,2013-07-25,2013-08-01,2013-08-06,742,1,742
SO62817,245,18081,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62818,159,463,2013-07-25,2013-08-01,2013-08-06,2384,1,2384
SO62818,246,463,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62819,129,16512,2013-07-25,2013-08-01,2013-08-06,540,1,540
SO62819,105,16512,2013-07-25,2013-08-01,2013-08-06,9,1,9
SO62820,285,13383,2013-07-26,2013-08-02,2013-08-07,21,1,21
SO62820,259,13383,2013-07-26,2013-08-02,2013-08-07,2,1,2
SO62820,260,13383,2013-07-26,2013-08-02,2013-08-07,120,1,120
SO62821,289,14111,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62821,245,14111,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62822,104,754,2013-07-26,2013-08-02,2013-08-07,10,1,10
SO62823,244,2984,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62824,251,3234,2013-07-26,2013-08-02,2013-08-07,50,1,50
SO62825,143,5443,2013-07-26,2013-08-02,2013-08-07,2443,1,2443
SO62825,287,5443,2013-07-26,2013-08-02,2013-08-07,33,1,33
SO62825,290,5443,2013-07-26,2013-08-02,2013-08-07,4,1,4
SO62826,125,4626,2013-07-26,2013-08-02,2013-08-07,2320,1,2320
SO62826,174,4626,2013-07-26,2013-08-02,2013-08-07,22,1,22
SO62827,120,2558,2013-07-26,2013-08-02,2013-08-07,2295,1,2295
SO62827,174,2558,2013-07-26,2013-08-02,2013-08-07,22,1,22
SO62827,247,2558,2013-07-26,2013-08-02,2013-08-07,55,1,55
SO62828,124,4624,2013-07-26,2013-08-02,2013-08-07,2320,1,2320
SO62828,292,4624,2013-07-26,2013-08-02,2013-08-07,64,1,64
SO62828,174,4624,2013-07-26,2013-08-02,2013-08-07,22,1,22
SO62829,276,521,2013-07-26,2013-08-02,2013-08-07,54,1,54
SO62829,166,521,2013-07-26,2013-08-02,2013-08-07,9,1,9
SO62830,290,25,2013-07-26,2013-08-02,2013-08-07,4,1,4
SO62830,259,25,2013-07-26,2013-08-02,2013-08-07,2,1,2
SO62830,168,25,2013-07-26,2013-08-02,2013-08-07,8,1,8
SO62831,286,620,2013-07-26,2013-08-02,2013-08-07,25,1,25
SO62831,290,620,2013-07-26,2013-08-02,2013-08-07,4,1,4
SO62831,259,620,2013-07-26,2013-08-02,2013-08-07,2,1,2
SO62832,285,17237,2013-07-26,2013-08-02,2013-08-07,21,1,21
SO62832,290,17237,2013-07-26,2013-08-02,2013-08-07,4,1,4
SO62832,245,17237,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62833,288,15637,2013-07-26,2013-08-02,2013-08-07,29,1,29
SO62833,291,15637,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62833,259,15637,2013-07-26,2013-08-02,2013-08-07,2,1,2
SO62834,285,277,2013-07-26,2013-08-02,2013-08-07,21,1,21
SO62834,290,277,2013-07-26,2013-08-02,2013-08-07,4,1,4
SO62835,288,16291,2013-07-26,2013-08-02,2013-08-07,29,1,29
SO62836,282,14895,2013-07-26,2013-08-02,2013-08-07,25,1,25
SO62836,234,14895,2013-07-26,2013-08-02,2013-08-07,24,1,24
SO62837,287,13313,2013-07-26,2013-08-02,2013-08-07,33,1,33
SO62837,290,13313,2013-07-26,2013-08-02,2013-08-07,4,1,4
SO62838,283,12492,2013-07-26,2013-08-02,2013-08-07,30,1,30
SO62838,289,12492,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62838,279,12492,2013-07-26,2013-08-02,2013-08-07,9,1,9
SO62839,295,7659,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62839,275,7659,2013-07-26,2013-08-02,2013-08-07,54,1,54
SO62840,282,6838,2013-07-26,2013-08-02,2013-08-07,25,1,25
SO62840,289,6838,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62840,166,6838,2013-07-26,2013-08-02,2013-08-07,9,1,9
SO62840,246,6838,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62841,282,6759,2013-07-26,2013-08-02,2013-08-07,25,1,25
SO62841,289,6759,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62841,259,6759,2013-07-26,2013-08-02,2013-08-07,2,1,2
SO62842,289,8063,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62842,282,8063,2013-07-26,2013-08-02,2013-08-07,25,1,25
SO62842,104,8063,2013-07-26,2013-08-02,2013-08-07,10,1,10
SO62842,295,8063,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62842,245,8063,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62843,295,10837,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62844,295,14782,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62844,244,14782,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62845,290,13564,2013-07-26,2013-08-02,2013-08-07,4,1,4
SO62845,259,13564,2013-07-26,2013-08-02,2013-08-07,2,1,2
SO62846,291,6711,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62846,246,6711,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62846,166,6711,2013-07-26,2013-08-02,2013-08-07,9,1,9
SO62847,174,5667,2013-07-26,2013-08-02,2013-08-07,22,1,22
SO62847,245,5667,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62847,234,5667,2013-07-26,2013-08-02,2013-08-07,24,1,24
